vendor,vendor_display,vendor_region,chip_series,chip_model,chip_type,usage,tier,architecture,arch_codename,generation,process_node_nm,foundry,die_size_mm2,transistors_b,package_type,vram_gb,vram_type,vram_bus_bit,vram_bw_gb_s,vram_clock_mhz,compute_units,tensor_cores,rt_cores,sm_count,shading_units,l1_cache_kb,l2_cache_mb,precision_support,precision_perf,base_clock_mhz,boost_clock_mhz,tdp_w,psu_w,power_connector,board_length_mm,board_width_mm,slot_width,bus_interface,release_date,production_status,is_released,target_market,description,_source_urls,_source_type,_source_confidence,_db_id,_is_new
AMD,AMD,foreign,Navi 14,Radeon Pro W5500,GPU,both,workstation,RDNA 1.0,Navi 14,Radeon Pro Navi(Navi Series),7,TSMC,158,6.4,BGA-1125,8,GDDR6,128,224,1750,1408,0,0,0,1408,0,2,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:5.2TFLOPS;FP16/BF16:10.4TFLOPS,1744,1855,125,300,1x 6-pin,241,,Single-slot,PCIe 4.0 x8,2020-02-10,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W5500 — RDNA 1.0 architecture, Radeon Pro Navi(Navi Series) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w5500.c3479,community,high,,1
AMD,AMD,foreign,Navi 14,Radeon Pro W5500M,GPU,both,workstation,RDNA 1.0,Navi 14,Radeon Pro Mobile(W5x00M),7,TSMC,158,6.4,BGA-1125,4,GDDR6,128,224,1750,1408,0,0,0,1408,0,2,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:4.6TFLOPS;FP16/BF16:9.3TFLOPS,1448,1645,85,,None,,,,PCIe 4.0 x8,2020-02-10,已量产,1,AI训练/推理 / HPC,"AMD Radeon Pro W5500M — RDNA 1.0 architecture, Radeon Pro Mobile(W5x00M) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w5500m.c3478,community,high,,1
AMD,AMD,foreign,Lockhart,Xbox Series S GPU,GPU,both,workstation,RDNA 2.0,Lockhart,Console GPU(Microsoft),7,TSMC,197,8,BGA-1303,8,GDDR6,128,224,1750,1280,0,0,0,1280,0,2,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:4.0TFLOPS;FP16/BF16:8.0TFLOPS,1565,1565,100,,,274,64,,,2020-11-10,已量产,1,AI训练/推理 / HPC,"AMD Xbox Series S GPU — RDNA 2.0 architecture, Console GPU(Microsoft) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/xbox-series-s-gpu.c3683,community,high,,1
AMD,AMD,foreign,Scarlett,Xbox Series X GPU,GPU,both,workstation,RDNA 2.0,Scarlett,Console GPU(Microsoft),7,TSMC,360,15.3,BGA-2693,10,GDDR6,320,560,1750,3328,0,0,0,3328,0,5,FP64/FP32/FP16/BF16/INT8,FP64:0.8TFLOPS;FP32:12.2TFLOPS;FP16/BF16:24.3TFLOPS,1825,1825,200,,,301,151,,,2020-11-10,已量产,1,AI训练/推理 / HPC,"AMD Xbox Series X GPU — RDNA 2.0 architecture, Console GPU(Microsoft) generation, 10.0GB GDDR6",https://www.techpowerup.com/gpu-specs/xbox-series-x-gpu.c3482,community,high,,1
Intel,Intel,foreign,DG1,H3C XG310,GPU,both,workstation,Generation 12.1,DG1,H3C Graphics,10,Intel,95,,,8,LPDDR4X,128,68.26,2133,768,0,0,0,768,0,1,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:1.7TFLOPS;FP16/BF16:3.4TFLOPS,1050,1100,300,700,1x 8-pin,,,Single-slot,PCIe 3.0 x16,2020-11-11,已量产,1,AI训练/推理 / HPC,"Intel H3C XG310 — Generation 12.1 architecture, H3C Graphics generation, 8.0GB LPDDR4X",https://www.techpowerup.com/gpu-specs/h3c-xg310.c3745,community,high,,1
Intel,Intel,foreign,DG1,Iris Xe MAX Graphics,GPU,both,workstation,Generation 12.1,DG1,Xe Graphics,10,Intel,95,,,4,LPDDR4X,128,68.26,2133,768,0,0,0,768,0,1,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:2.5TFLOPS;FP16/BF16:5.1TFLOPS,300,1650,25,200,,,,IGP,PCIe 4.0 x8,2020-10-31,已量产,1,AI训练/推理 / HPC,"Intel Iris Xe MAX Graphics — Generation 12.1 architecture, Xe Graphics generation, 4.0GB LPDDR4X",https://www.techpowerup.com/gpu-specs/iris-xe-max-graphics.c3737,community,high,,1
Intel,Intel,foreign,DG1,Xe DG1,GPU,both,workstation,Generation 12.1,DG1,Xe Graphics,10,Intel,95,,,4,LPDDR4X,128,68.26,2133,640,0,0,0,640,0,1,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:2.0TFLOPS;FP16/BF16:4.0TFLOPS,900,1550,30,200,None,164,22,Dual-slot,PCIe 4.0 x8,2020-01-01,已量产,1,AI训练/推理 / HPC,"Intel Xe DG1 — Generation 12.1 architecture, Xe Graphics generation, 4.0GB LPDDR4X",https://www.techpowerup.com/gpu-specs/xe-dg1.c3718,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,A10 PCIe,GPU,both,datacenter,Ampere,GA102,Server Ampere(Axx),8,Samsung,628,28.3,BGA-3328,24,GDDR6,384,600.2,1563,9216,288,72,72,9216,128,6,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:31.2TFLOPS;FP16/BF16:31.2TFLOPS,885,1695,150,450,1x 8-pin,267,,Single-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA A10 PCIe — Ampere architecture, Server Ampere(Axx) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a10-pcie.c3793,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A100 PCIe 80 GB,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,80,HBM2e,5120,1940,1512,6912,432,0,108,6912,192,80,FP64/FP32/FP16/BF16/INT8,FP64:9.7TFLOPS;FP32:19.5TFLOPS;FP16/BF16:78.0TFLOPS,1065,1410,300,700,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-06-28,已量产,1,AI训练/推理 / HPC,"NVIDIA A100 PCIe 80 GB — Ampere architecture, Server Ampere(Axx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a100-pcie-80-gb.c3821,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A100X,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,80,HBM2e,5120,2040,1593,6912,432,0,108,6912,192,80,FP64/FP32/FP16/BF16/INT8,FP64:10.0TFLOPS;FP32:19.9TFLOPS;FP16/BF16:79.6TFLOPS,795,1440,300,700,1x 16-pin,267,,Dual-slot,PCIe 4.0 x8,2021-06-28,已量产,1,AI训练/推理 / HPC,"NVIDIA A100X — Ampere architecture, Server Ampere(Axx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a100x.c3958,community,high,63,0
NVIDIA,NVIDIA,foreign,GA102,A10G,GPU,both,datacenter,Ampere,GA102,Server Ampere(Axx),8,Samsung,628,28.3,BGA-3328,24,GDDR6,384,600.2,1563,9216,288,72,72,9216,128,6,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:31.5TFLOPS;FP16/BF16:31.5TFLOPS,1320,1710,150,450,8-pin EPS,267,,Single-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA A10G — Ampere architecture, Server Ampere(Axx) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a10g.c3798,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,A16 PCIe,GPU,both,workstation,Ampere,GA107,Server Ampere(Axx),8,Samsung,200,8.7,FCBGA-1358,16,GDDR6,128,200.1,1563,1280,40,10,10,1280,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:4.5TFLOPS;FP16/BF16:4.5TFLOPS,1312,1755,250,600,8-pin EPS,267,,Dual-slot,PCIe 4.0 x8,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA A16 PCIe — Ampere architecture, Server Ampere(Axx) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a16-pcie.c3794,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,A2,GPU,both,workstation,Ampere,GA107,Workstation Ampere(Ax000),8,Samsung,200,8.7,FCBGA-1358,16,GDDR6,128,200.1,1563,1280,40,10,10,1280,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:4.5TFLOPS;FP16/BF16:4.5TFLOPS,1440,1770,60,250,None,,,Single-slot,PCIe 4.0 x8,2021-11-10,已量产,1,AI训练/推理 / HPC,"NVIDIA A2 — Ampere architecture, Workstation Ampere(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a2.c3848,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,A2 PCIe,GPU,both,workstation,Ampere,GA107,Server Ampere(Axx),8,Samsung,200,8.7,FCBGA-1358,16,GDDR6,128,200.1,1563,1280,40,10,10,1280,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:4.5TFLOPS;FP16/BF16:4.5TFLOPS,1440,1770,60,250,None,168,,Single-slot,PCIe 4.0 x8,2021-11-10,已量产,1,AI训练/推理 / HPC,"NVIDIA A2 PCIe — Ampere architecture, Server Ampere(Axx) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/a2-pcie.c4112,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A30 PCIe,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2e,3072,933.1,1215,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,930,1440,165,450,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA A30 PCIe — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a30-pcie.c3792,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,A30X,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2e,3072,1220,1593,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,1035,1440,230,550,1x 16-pin,267,,Dual-slot,PCIe 4.0 x8,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA A30X — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2e",https://www.techpowerup.com/gpu-specs/a30x.c3968,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,CMP 170HX 10 GB,GPU,both,workstation,Ampere,GA100,Mining GPUs,7,TSMC,826,54.2,BGA-2743,10,HBM2e,5120,1560,1215,4480,280,0,70,4480,192,10,FP64/FP32/FP16/BF16/INT8,FP64:6.3TFLOPS;FP32:12.6TFLOPS;FP16/BF16:50.5TFLOPS,1140,1410,250,600,2x 8-pin,,,IGP,PCIe 1.0 x4,2021-09-01,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 170HX 10 GB — Ampere architecture, Mining GPUs generation, 10.0GB HBM2e",https://www.techpowerup.com/gpu-specs/cmp-170hx-10-gb.c3957,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,CMP 170HX 8 GB,GPU,both,workstation,Ampere,GA100,Mining GPUs,7,TSMC,826,54.2,BGA-2743,8,HBM2e,4096,1490,1458,4480,280,0,70,4480,192,8,FP64/FP32/FP16/BF16/INT8,FP64:6.3TFLOPS;FP32:12.6TFLOPS;FP16/BF16:50.5TFLOPS,1140,1410,250,600,2x 8-pin,,,IGP,PCIe 1.0 x4,2021-09-01,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 170HX 8 GB — Ampere architecture, Mining GPUs generation, 8.0GB HBM2e",https://www.techpowerup.com/gpu-specs/cmp-170hx-8-gb.c3830,community,high,,1
NVIDIA,NVIDIA,foreign,TU116,CMP 30HX,GPU,both,workstation,Turing,TU116,Mining GPUs,12,TSMC,284,6.6,BGA-2228,6,GDDR6,192,336,1750,1408,0,0,22,1408,64,1.5,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:5.0TFLOPS;FP16/BF16:10.1TFLOPS,1530,1785,125,300,1x 8-pin,229,35,Dual-slot,PCIe 1.0 x4,2021-02-25,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 30HX — Turing architecture, Mining GPUs generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/cmp-30hx.c3780,community,high,,1
NVIDIA,NVIDIA,foreign,TU106,CMP 40HX,GPU,both,workstation,Turing,TU106,Mining GPUs,12,TSMC,445,10.8,BGA-2228,8,GDDR6,256,448,1750,2304,288,36,36,2304,64,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:7.6TFLOPS;FP16/BF16:15.2TFLOPS,1470,1650,185,450,1x 8-pin,229,35,Dual-slot,PCIe 1.0 x4,2021-02-25,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 40HX — Turing architecture, Mining GPUs generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/cmp-40hx.c3781,community,high,,1
NVIDIA,NVIDIA,foreign,TU102,CMP 50HX,GPU,both,workstation,Turing,TU102,Mining GPUs,12,TSMC,754,18.6,,10,GDDR6,320,560,1750,3584,448,56,56,3584,64,5,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:11.1TFLOPS;FP16/BF16:22.1TFLOPS,1350,1545,250,600,2x 8-pin,267,35,Dual-slot,PCIe 1.0 x4,2021-06-24,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 50HX — Turing architecture, Mining GPUs generation, 10.0GB GDDR6",https://www.techpowerup.com/gpu-specs/cmp-50hx.c3782,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,CMP 70HX,GPU,both,workstation,Ampere,GA104,Mining GPUs,8,Samsung,392,17.4,BGA-2713,8,GDDR6X,256,608.3,1188,3840,120,30,30,3840,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:10.7TFLOPS;FP16/BF16:10.7TFLOPS,1365,1395,,200,1x 12-pin,267,,Dual-slot,PCIe 1.0 x4,2021-01-01,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 70HX — Ampere architecture, Mining GPUs generation, 8.0GB GDDR6X",https://www.techpowerup.com/gpu-specs/cmp-70hx.c3822,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,CMP 90HX,GPU,both,workstation,Ampere,GA102,Mining GPUs,8,Samsung,628,28.3,BGA-3328,10,GDDR6X,320,760.3,1188,6400,200,50,50,6400,128,5,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:21.9TFLOPS;FP16/BF16:21.9TFLOPS,1500,1710,320,700,2x 8-pin,285,,Dual-slot,PCIe 1.0 x4,2021-07-28,已量产,1,AI训练/推理 / HPC,"NVIDIA CMP 90HX — Ampere architecture, Mining GPUs generation, 10.0GB GDDR6X",https://www.techpowerup.com/gpu-specs/cmp-90hx.c3783,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,PG506-207,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2,3072,933.1,1215,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,930,1440,165,450,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA PG506-207 — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2",https://www.techpowerup.com/gpu-specs/pg506-207.c3962,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,PG506-217,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2,3072,933.1,1215,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,930,1440,165,450,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA PG506-217 — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2",https://www.techpowerup.com/gpu-specs/pg506-217.c3963,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,PG506-232,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2,3072,933.1,1215,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,930,1440,165,450,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA PG506-232 — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2",https://www.techpowerup.com/gpu-specs/pg506-232.c3799,community,high,,1
NVIDIA,NVIDIA,foreign,GA100,PG506-242,GPU,both,datacenter,Ampere,GA100,Server Ampere(Axx),7,TSMC,826,54.2,BGA-2743,24,HBM2,3072,933.1,1215,3584,224,0,56,3584,192,24,FP64/FP32/FP16/BF16/INT8,FP64:5.2TFLOPS;FP32:10.3TFLOPS;FP16/BF16:10.3TFLOPS,930,1440,165,450,8-pin EPS,267,,Dual-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA PG506-242 — Ampere architecture, Server Ampere(Axx) generation, 24.0GB HBM2",https://www.techpowerup.com/gpu-specs/pg506-242.c3823,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,Quadro T1200 Max-Q,GPU,both,workstation,Turing,TU117,Quadro Turing-M(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,160,1250,1024,0,0,16,1024,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:2.9TFLOPS;FP16/BF16:5.8TFLOPS,855,1425,18,,None,,,IGP,PCIe 3.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA Quadro T1200 Max-Q — Turing architecture, Quadro Turing-M(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/quadro-t1200-max-q.c4006,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,Quadro T1200 Mobile,GPU,both,workstation,Turing,TU117,Quadro Turing-M(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,128,192,1500,1024,0,0,16,1024,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:3.7TFLOPS;FP16/BF16:7.3TFLOPS,1515,1785,18,,None,,,IGP,PCIe 3.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA Quadro T1200 Mobile — Turing architecture, Quadro Turing-M(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/quadro-t1200-mobile.c3803,community,high,,1
NVIDIA,NVIDIA,foreign,GA106,RTX A2000,GPU,both,workstation,Ampere,GA106,Workstation Ampere(Ax000),8,Samsung,276,12,BGA-2713,6,GDDR6,192,288,1500,3328,104,26,26,3328,128,3,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:8.0TFLOPS;FP16/BF16:8.0TFLOPS,562,1200,70,250,None,167,,Dual-slot,PCIe 4.0 x16,2021-08-10,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 — Ampere architecture, Workstation Ampere(Ax000) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000.c3820,community,high,,1
NVIDIA,NVIDIA,foreign,GA106,RTX A2000 12 GB,GPU,both,workstation,Ampere,GA106,Workstation Ampere(Ax000),8,Samsung,276,12,BGA-2713,12,GDDR6,192,288,1500,3328,104,26,26,3328,128,3,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:8.0TFLOPS;FP16/BF16:8.0TFLOPS,562,1200,70,250,None,167,,Dual-slot,PCIe 4.0 x16,2021-11-23,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 12 GB — Ampere architecture, Workstation Ampere(Ax000) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-12-gb.c3853,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A2000 Max-Q,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,128,176,1375,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:6.2TFLOPS;FP16/BF16:6.2TFLOPS,682,1207,95,,None,,,IGP,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 Max-Q — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-max-q.c4007,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A2000 Max-Q 8 GB,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,8,GDDR6,128,176,1375,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:6.0TFLOPS;FP16/BF16:6.0TFLOPS,607,1177,95,,None,,,IGP,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 Max-Q 8 GB — Ampere architecture, Ampere-MW(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-max-q-8-gb.c4288,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A2000 Mobile,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,128,192,1500,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:8.6TFLOPS;FP16/BF16:8.6TFLOPS,1215,1687,95,,None,,,IGP,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-mobile.c3827,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A2000 Mobile 8 GB,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,8,GDDR6,128,224,1750,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:8.3TFLOPS;FP16/BF16:8.3TFLOPS,1117,1612,95,,None,,,IGP,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 Mobile 8 GB — Ampere architecture, Ampere-MW(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-mobile-8-gb.c4287,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A3000 Mobile,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,6,GDDR6,192,264,1375,4096,128,32,32,4096,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:10.1TFLOPS;FP16/BF16:10.1TFLOPS,600,1230,70,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A3000 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a3000-mobile.c3806,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A3000 Mobile 12 GB,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,12,GDDR6,192,336,1750,4096,128,32,32,4096,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:9.6TFLOPS;FP16/BF16:9.6TFLOPS,495,1170,70,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A3000 Mobile 12 GB — Ampere architecture, Ampere-MW(Ax000) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a3000-mobile-12-gb.c3904,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A4 Mobile,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,128,224,1750,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:7.2TFLOPS;FP16/BF16:7.2TFLOPS,1297,1770,,,None,,,IGP,PCIe 4.0 x8,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4-mobile.c3789,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4000,GPU,both,workstation,Ampere,GA104,Workstation Ampere(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,448,1750,6144,192,48,48,6144,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:19.2TFLOPS;FP16/BF16:19.2TFLOPS,735,1560,140,300,1x 6-pin,241,,Single-slot,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4000 — Ampere architecture, Workstation Ampere(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4000.c3756,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4000 Max-Q,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,8,GDDR6,256,352,1375,5120,160,40,40,5120,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:14.3TFLOPS;FP16/BF16:14.3TFLOPS,780,1395,80,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4000 Max-Q — Ampere architecture, Ampere-MW(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4000-max-q.c4008,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4000 Mobile,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,8,GDDR6,256,384,1500,5120,160,40,40,5120,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:17.2TFLOPS;FP16/BF16:17.2TFLOPS,1140,1680,115,,None,,,,PCIe 4.0 x16,2021-04-12,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4000 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4000-mobile.c3804,community,high,,1
